team_id	code	type	player	x	y	min	sec	period
1737	44	0aerial_duel_lost	442838	56.9	11.8	43	48	1
1737	12	0despeje_clearance	130025	13.1	38.6	44	30	1
1737	61	0mal_control	179926	21.7	10	44	32	1
1737	12	0despeje_clearance	111313	15.1	11.6	44	36	1
173	50	0dispossessed	437465	73.7	77.8	44	38	1
173	44	0aerial_duel_lost	463001	48.6	55.8	44	48	1
1737	61	0mal_control	109702	80.5	41.9	46	35	1
1737	8	0interception	178092	26.1	31.6	47	40	1
1737	74	0blocked_pass	111313	22	19.1	47	41	1
1737	5	0ball_out	130025	72.4	0	47	51	1
173	50	0dispossessed	437465	32.8	89.3	48	6	1
1737	15	attempt_saved	109702	89.2	33.4	48	15	1
1737	13	miss	96771	93.2	34.9	48	54	1
173	12	0despeje_clearance	431644	3.8	51.3	48	55	1
173	44	0aerial_duel_lost	434941	44.4	64.6	49	0	1
1737	5	0ball_out	167210	30.3	0	50	16	1
173	44	0aerial_duel_lost	126119	39.2	85.1	45	29	2
1737	61	0mal_control	442838	55	25.1	45	38	2
173	61	0mal_control	431644	56.5	70.8	45	47	2
173	8	0interception	488040	50.8	73.5	45	54	2
1737	44	0aerial_duel_lost	178092	39.8	19.2	45	57	2
1737	44	0aerial_duel_lost	463163	14.6	71	46	42	2
173	15	attempt_saved	437465	81.6	39.5	46	43	2
173	44	0aerial_duel_lost	442157	85	49.2	46	45	2
173	44	0aerial_duel_lost	437465	28.2	28.2	47	23	2
173	44	0aerial_duel_lost	215792	19.3	35.8	47	25	2
1737	13	miss	96771	77.2	64.7	48	46	2
1737	5	0ball_out	96771	100	53.7	48	48	2
1737	13	miss	179926	73.4	32.7	49	21	2
1737	5	0ball_out	179926	100	50.4	49	23	2
173	8	0interception	235227	52.9	25.9	49	57	2
173	61	0mal_control	235227	73.6	58.5	50	5	2
173	44	0aerial_duel_lost	126119	72.4	58	50	6	2
173	44	0aerial_duel_lost	442157	55.4	35	50	54	2
1737	44	0aerial_duel_lost	111313	43	23.9	50	59	2
1737	44	0aerial_duel_lost	109702	70.4	47.4	51	18	2
173	5	0ball_out	235227	41.7	100	51	24	2
173	44	0aerial_duel_lost	126119	17.6	91.4	51	47	2
173	44	0aerial_duel_lost	235227	9.3	49.7	52	37	2
1737	13	miss	109702	92.2	47	52	37	2
1737	5	0ball_out	442838	100	62.8	52	38	2
173	44	0aerial_duel_lost	431644	61.9	40.8	53	13	2
1737	44	0aerial_duel_lost	111133	60.3	74.7	53	17	2
173	5	0ball_out	434941	26.8	0	53	21	2
1737	44	0aerial_duel_lost	442838	82.6	86.4	53	36	2
1737	61	0mal_control	111133	78	96.8	53	39	2
1737	5	0ball_out	111133	77.6	100	53	39	2
1737	44	0aerial_duel_lost	213118	40.4	82.3	53	50	2
1737	44	0aerial_duel_lost	442838	58	63.4	54	49	2
1737	8	0interception	213118	34.7	67.7	54	51	2
1737	61	0mal_control	111313	38.8	2.3	55	5	2
1737	5	0ball_out	111313	39.2	0	55	6	2
1737	12	0despeje_clearance	213118	7.7	48.5	55	45	2
1737	12	0despeje_clearance	96771	12.8	50	55	48	2
173	12	0despeje_clearance	215792	24.6	77	55	58	2
173	5	0ball_out	215792	29.5	100	55	59	2
173	18	player_off	442157	28.4	100	56	42	2
173	18	player_off	442157	28.4	100	56	42	2
173	19	player_in	61597	28.4	100	56	42	2
1737	50	0dispossessed	179926	90.6	16.4	56	57	2
173	5	0ball_out	126119	46.7	100	57	5	2
1737	44	0aerial_duel_lost	179926	77.5	11.6	57	22	2
173	50	0dispossessed	431644	63	96.3	57	58	2
173	5	0ball_out	431644	63.1	100	57	59	2
173	44	0aerial_duel_lost	431644	41.2	81.2	58	27	2
1737	5	0ball_out	179926	100	48.9	58	38	2
1737	74	0blocked_pass	109702	88.3	14.6	59	0	2
1737	44	0aerial_duel_lost	213118	46.4	27	59	9	2
173	61	0mal_control	235227	95.4	37.3	59	26	2
1737	12	0despeje_clearance	213118	5.7	53	59	27	2
1737	44	0aerial_duel_lost	442838	29.7	88.2	59	31	2
1737	12	0despeje_clearance	213118	13.4	60.3	60	24	2
1737	44	0aerial_duel_lost	111133	31.8	80.8	60	26	2
173	61	0mal_control	431644	73.3	33.7	60	27	2
173	61	0mal_control	431644	52.7	45.7	60	40	2
1737	44	0aerial_duel_lost	111133	58.1	88.9	61	9	2
1737	5	0ball_out	179926	57.6	0	61	31	2
1737	61	0mal_control	111133	45.5	97.7	62	3	2
1737	5	0ball_out	111133	43.3	100	62	4	2
173	18	player_off	437465	78.3	30.4	63	18	2
173	18	player_off	437465	78.3	30.4	63	18	2
173	19	player_in	244707	78.3	30.4	63	18	2
173	18	player_off	215792	78.3	30.4	63	27	2
173	18	player_off	215792	78.3	30.4	63	27	2
173	19	player_in	586866	78.3	30.4	63	27	2
